Id,SalePrice
1931,142986.1565967144
1932,144450.88114935733
1933,188813.33868257113
1934,182803.84032880928
1935,171511.01529079274
1936,199495.06018481497
1937,181474.35941766461
1938,170618.88209867149
1939,237542.54446963064
1940,187817.2159613217
1941,174997.87222883938
1942,184886.7569142446
1943,204065.39057925585
1944,365580.45861109084
1945,414197.18159905635
1946,142884.4930230312
1947,314751.5446501349
1948,181164.35639648538
1949,251726.00363514872
1950,187571.16767778943
1951,239876.38998232124
1952,203621.79217702613
1953,173131.51662928483
1954,189664.8675409293
1955,136652.606625808
1956,334109.4682624665
1957,157532.72374584194
1958,300041.93473250873
1959,141674.1889699729
1960,116127.78443401406
1961,126245.79070046911
1962,99067.02951410609
1963,105958.64354548602
1964,108216.16463677977
1965,137410.64809821342
1966,141153.04918065135
1967,292093.6081350087
1968,432433.46505481825
1969,398926.4672229899
1970,446100.7130963341
1971,490197.4527167491
1972,383814.9763522189
1973,260124.29123073586
1974,344866.3358687968
1975,596031.6234720544
1976,269799.3644014142
1977,364540.2065807244
1978,366458.2509207064
1979,322356.7933944289
1980,209932.38095295767
1981,345768.6452892473
1982,216030.59831106293
1983,200030.02081867456
1984,163922.51148718913
1985,235965.60872755505
1986,215485.52320123135
1987,178610.67433486457
1988,172156.4537534057
1989,189366.31504505477
1990,207273.66250859344
1991,230552.71952949357
1992,215476.74467660754
1993,165915.19975513406
1994,242977.1548287383
1995,182382.70590495592
1996,244748.824771686
1997,308015.73303745186
1998,322688.9056235146
1999,265436.13772739965
2000,317794.6927136628
2001,277618.32158816105
2002,256798.30765755067
2003,262454.53257618396
2004,285990.2806645313
2005,225300.03931441094
2006,215398.041710634
2007,250979.13808016985
2008,220826.45467564717
2009,206087.3179926438
2010,193166.64386773566
2011,140273.3280771195
2012,168918.22933554024
2013,180531.94041382335
2014,189050.03707734335
2015,207511.63306401655
2016,195659.8210566892
2017,192900.30295877004
2018,125599.64693952791
2019,137171.15336759176
2020,100273.68906289313
2021,100443.99037604406
2022,192742.8736936129
2023,148940.61084484687
2024,271855.310316848
2025,335770.24235367903
2026,175176.20530315573
2027,162368.86452216454
2028,154263.06924802688
2029,175140.1018687856
2030,267069.75301153143
2031,228507.40878852614
2032,251811.5615462889
2033,258988.15693009796
2034,175739.33500522826
2035,231045.39458066624
2036,199798.9266539196
2037,212457.3717335012
2038,323140.56154361076
2039,231198.76853079745
2040,308259.1420297955
2041,298543.5836836186
2042,211306.68836803365
2043,180937.17663523313
2044,171157.6362865948
2045,198202.14653212824
2046,150242.39775679342
2047,142982.46343374794
2048,142228.38478916042
2049,141450.04998197174
2050,171694.2278827838
2051,103686.31041184127
2052,122020.05615155766
2053,146421.93837892695
2054,96381.26369939937
2055,155665.489548167
2056,144468.08714349841
2057,108738.58305826268
2058,221119.9436760082
2059,130998.21323105856
2060,174390.02886865116
2061,168501.3140201881
2062,127610.3502462301
2063,118611.92982071209
2064,138113.99656051895
2065,120365.41145527524
2066,164501.64328499866
2067,111808.73505281127
2068,140351.8462800924
2069,92223.00959481511
2070,117428.23537916575
2071,95569.22472501571
2072,145259.357786227
2073,133841.63256505306
2074,189573.84687910747
2075,151975.21646104686
2076,119499.80768878247
2077,158185.72265821454
2078,127450.07868314593
2079,128814.41869115323
2080,117567.9567618835
2081,121730.57688940357
2082,123017.71315493008
2083,148417.41018159396
2084,112213.6637051563
2085,116177.47367541962
2086,117282.81987034729
2087,121689.54166731445
2088,93870.35610323238
2089,81169.47867996404
2090,121984.7699055615
2091,117417.62742414179
2092,123695.00470776782
2093,115924.98715451473
2094,104879.53363022637
2095,155695.1673960974
2096,82045.28456845818
2097,102717.67622878142
2098,153819.0102033379
2099,63041.90328341173
2100,75771.15952015897
2101,113718.3775879127
2102,117048.19314663907
2103,106650.396791491
2104,136267.76898091513
2105,132064.74326892788
2106,68334.54813280262
2107,188099.96154989034
2108,118059.90008358045
2109,115888.07631091242
2110,129525.27177365562
2111,132476.5398761616
2112,137855.5574692915
2113,118566.89059903388
2114,121973.94450979891
2115,162346.98737273697
2116,113172.57104753683
2117,145192.8804087506
2118,120649.35046239883
2119,113871.73497272484
2120,108832.66643553277
2121,90291.79675289098
2122,120362.3358742073
2123,77986.89609352981
2124,150330.40780643196
2125,123385.66131678941
2126,151188.6980348986
2127,164838.6637196565
2128,118117.90991380672
2129,91252.37086332217
2130,147328.9397031806
2131,137992.01407969106
2132,117951.67564052025
2133,122335.45857677155
2134,124791.61380411572
2135,102011.30603668005
2136,83080.65563077593
2137,113977.91655745811
2138,138454.64326295318
2139,150946.51399050368
2140,144724.60016157295
2141,156883.2112848879
2142,130835.50273036206
2143,153702.80945204027
2144,121199.71483805006
2145,138103.08004693143
2146,179713.64010533225
2147,143811.98274677922
2148,135840.10572109174
2149,147867.02035022667
2150,225675.2088042565
2151,113003.64039291276
2152,177646.09058689367
2153,163483.849313618
2154,108215.26990368468
2155,146688.44518120599
2156,268660.3067580317
2157,227700.60403102392
2158,236584.83430819816
2159,209536.76550552138
2160,175080.2526333304
2161,230211.17701171368
2162,419828.612218111
2163,341606.7478984785
2164,239368.5012622947
2165,205155.67445091507
2166,156812.9171293348
2167,218685.15605907957
2168,207641.62404246064
2169,198301.29230345605
2170,217905.03122156757
2171,159552.45746601003
2172,137899.7431650002
2173,170404.67207831406
2174,228758.90453975004
2175,286959.2235162062
2176,314586.26908057986
2177,243076.634032263
2178,205687.88659405612
2179,136858.27457354957
2180,225896.38126342167
2181,191100.8575290791
2182,225648.70612143245
2183,186318.57481247338
2184,120646.25832662288
2185,128588.56274732246
2186,156127.00261225976
2187,147691.64249855262
2188,152080.6238200455
2189,300909.04692213616
2190,83489.77647544933
2191,82701.61495138195
2192,90264.35220446071
2193,117334.9571593573
2194,107694.74505539359
2195,114274.97491693622
2196,104866.53627004278
2197,114671.91232329923
2198,149729.0171808509
2199,174812.06083060135
2200,153560.84513763431
2201,136779.2178509388
2202,203815.29366657653
2203,137415.33669811056
2204,177543.25609609872
2205,123386.96153440655
2206,139636.47610867326
2207,210204.58098345526
2208,266133.054044974
2209,256817.6927201781
2210,120496.16716027714
2211,117494.86719936218
2212,124910.59482870394
2213,110599.50380976344
2214,136374.23526573254
2215,103904.24256732999
2216,150480.8131068621
2217,67386.27001196737
2218,89609.80849589217
2219,77856.52544831888
2220,82369.97684498479
2221,314241.289030536
2222,282775.52439753304
2223,293876.0080515961
2224,207451.93120982975
2225,119372.7535129814
2226,188090.2266114483
2227,188252.4206241703
2228,265697.2634925041
2229,246867.8555709976
2230,155238.70308013278
2231,206554.72917156582
2232,181397.39210269274
2233,176146.95628307882
2234,232769.2438653268
2235,220020.31980889582
2236,254910.71078094342
2237,322930.95687630895
2238,203744.1286597753
2239,113146.01504210554
2240,159731.72370043534
2241,148373.24564458922
2242,122893.41911904507
2243,120064.1200313569
2244,103939.83556746942
2245,101344.1619840845
2246,139094.04073747742
2247,111655.09705016915
2248,125274.73703732228
2249,120132.13404981914
2250,133538.4331932669
2251,116656.33686436684
2252,183879.84069035808
2253,154691.89083661698
2254,178379.80640183238
2255,186511.29355249705
2256,170547.88701332023
2257,206581.7735324526
2258,155923.3216835681
2259,173698.9514454022
2260,153090.0520964451
2261,182733.34793738447
2262,203576.0141134947
2263,395327.820364444
2264,527695.3298925157
2265,164704.80987059377
2266,310353.39300207817
2267,389411.1103535078
2268,420684.2054410411
2269,152485.72638846067
2270,193891.53865780705
2271,212060.64203060576
2272,195487.7661377155
2273,162208.95576766555
2274,188450.9693890176
2275,167473.22372088992
2276,187755.7508727513
2277,182714.67233330596
2278,148574.91824335922
2279,136881.53919581504
2280,120734.14154568463
2281,159963.63423065352
2282,182734.25525900518
2283,110917.32410444999
2284,113256.55254744661
2285,145647.996708076
2286,123425.94528109944
2287,360959.3423099198
2288,273297.48754672357
2289,375777.51684445795
2290,476325.66688078025
2291,337373.32666065474
2292,453220.18412510556
2293,494631.328756105
2294,400149.06897316966
2295,530839.6130372054
2296,295952.5800219369
2297,344534.17330555216
2298,341928.057812138
2299,347977.313421432
2300,346759.64237453224
2301,307483.5650554342
2302,254544.1157147019
2303,231569.6141216905
2304,247349.0619342282
2305,197612.26905496686
2306,194126.8712091724
2307,201171.5668280107
2308,221758.02293248207
2309,281137.1093618546
2310,204582.83523372552
2311,201104.43180484322
2312,176895.91109019358
2313,174121.2403954269
2314,175428.02748531263
2315,175047.8390258433
2316,195562.44727418502
2317,190454.5079977461
2318,173557.05342172625
2319,176390.16129809528
2320,177048.76872077957
2321,239530.2132135522
2322,176955.06042930775
2323,194595.376199948
2324,178233.46809713825
2325,209719.4736142583
2326,171645.69113430972
2327,202130.7466708056
2328,221412.55272148602
2329,194792.25501961264
2330,181548.5663892345
2331,347401.5822261814
2332,405671.1015643183
2333,323271.09595957294
2334,261268.68575876908
2335,277441.6328026799
2336,320816.73967005796
2337,201162.53221266298
2338,270044.1045494962
2339,221836.2039864074
2340,418828.1011468662
2341,209131.91147459456
2342,235652.9241771144
2343,228925.19971476117
2344,230272.33194991082
2345,239617.4208024319
2346,209030.26922196988
2347,199657.5121659274
2348,237480.9853274606
2349,183243.1629595304
2350,313430.7101146788
2351,265255.16672718164
2352,260405.5385513253
2353,262615.16404429235
2354,144385.1266451622
2355,142959.18693352494
2356,151714.60131497358
2357,186009.30141915212
2358,196312.62754952867
2359,134656.20758290435
2360,117144.51857974278
2361,149508.97316628203
2362,287922.9880572239
2363,141023.24529350887
2364,152963.3557267579
2365,209350.802588203
2366,185437.47013146375
2367,220420.48485621478
2368,222374.02396447925
2369,221206.4857025184
2370,177000.30896848225
2371,169424.20090654833
2372,192239.69118338602
2373,288702.5745062869
2374,325539.7226872888
2375,237580.85220241046
2376,294688.5030806219
2377,357055.0903241043
2378,150547.06058101903
2379,221005.54324390867
2380,141941.92788225386
2381,171548.3256201423
2382,198630.2367685226
2383,204326.3598009424
2384,250767.2908962282
2385,156855.1992446891
2386,135689.20635130286
2387,133690.46426387603
2388,102822.10148688518
2389,117896.78320120797
2390,150956.76112322448
2391,140997.8954081054
2392,113704.8443655289
2393,159739.3381069342
2394,142478.98591362257
2395,207581.3205256742
2396,145917.24844077457
2397,225950.28387621144
2398,128552.3695284951
2399,71902.05532042825
2400,70058.36264872986
2401,127203.1828977221
2402,134369.2647585273
2403,142326.24490373908
2404,153597.01869329283
2405,154791.80516384193
2406,144133.482674161
2407,124346.27085917954
2408,140260.24739575028
2409,120279.55862257331
2410,165319.3588289701
2411,115984.88818340756
2412,155461.1370198696
2413,126990.74647520459
2414,162901.94050035396
2415,131305.3943626377
2416,129275.0348545248
2417,138664.08559602458
2418,139815.6519818813
2419,122925.77835878251
2420,120001.03078539114
2421,152897.44074240632
2422,113568.65811068418
2423,118298.1283362944
2424,140113.86901075597
2425,224185.7969202124
2426,134624.38915283693
2427,137660.6795644926
2428,171344.95433917549
2429,113086.79404461099
2430,133855.29016612336
2431,106725.92418774946
2432,144683.31642701323
2433,143773.48257278805
2434,139540.24934308106
2435,152019.94598477907
2436,109281.94631812538
2437,111260.62221551863
2438,123696.28878966888
2439,100846.54233259472
2440,123574.68020649503
2441,82744.86499379491
2442,92925.70484957968
2443,125071.66695091374
2444,130902.80929117091
2445,88174.96033731643
2446,139167.8237135702
2447,183283.81420742342
2448,133858.12063403576
2449,113206.76067999218
2450,152208.30781383291
2451,123109.37460904627
2452,207909.86854842433
2453,95062.4826372952
2454,131315.39169236706
2455,117876.30892284229
2456,137242.68902713628
2457,133485.99856922307
2458,129195.0732344102
2459,111983.22893481868
2460,133824.6242840684
2461,127179.18614010757
2462,134269.14763395506
2463,123322.35893399984
2464,191233.69275998508
2465,142005.8183715419
2466,119463.95556775866
2467,124466.72404473338
2468,89431.52319445548
2469,87688.2314040722
2470,195360.115013295
2471,212324.55757809474
2472,164719.08821926254
2473,123350.96985716099
2474,81902.65501633935
2475,222970.51368932356
2476,115827.12877617111
2477,129490.35906766803
2478,157142.8015097862
2479,113320.07766984211
2480,170105.19155366925
2481,131708.51270958732
2482,123724.778710185
2483,115511.13967879319
2484,130454.84149521212
2485,128225.71111473054
2486,162996.44902247575
2487,174901.86708448202
2488,165456.61406067727
2489,154738.56651809928
2490,146643.83018780657
2491,97188.2932349842
2492,189952.98238323693
2493,152806.5888210098
2494,146524.3651691467
2495,94262.6742810185
2496,224054.9201618409
2497,151096.00825111833
2498,108654.10870269942
2499,87470.11184272423
2500,139338.1614099629
2501,137380.5287410957
2502,145522.33087414436
2503,91837.31788187267
2504,204222.93716060862
2505,220418.4065728403
2506,242643.0112356951
2507,277278.108538109
2508,244996.16957576634
2509,216507.28097943525
2510,208263.02800373346
2511,172490.78244304543
2512,205566.16959894839
2513,206621.2345371753
2514,262967.87516828487
2515,154230.58581291512
2516,174988.7781827891
2517,144960.10834743467
2518,149741.37532806373
2519,230196.30555910693
2520,217293.01734818678
2521,184808.3177576492
2522,224869.05715148782
2523,123135.32289372677
2524,139308.8589212358
2525,152033.36826605673
2526,138380.60910972272
2527,123788.45509851954
2528,136324.4263114615
2529,141198.5465725193
2530,121515.51223467177
2531,253029.38282388382
2532,227172.56862373534
2533,192575.34488821562
2534,226556.45147614123
2535,304649.65090027824
2536,230599.97997992893
2537,235528.56424903014
2538,175359.67968634452
2539,181699.7487368638
2540,175355.55194744762
2541,175241.13599888413
2542,162531.45943052293
2543,122075.58107853399
2544,128392.37449317804
2545,132540.76991013795
2546,120734.74811300795
2547,136609.55500667944
2548,150286.25172005867
2549,160946.93389672594
2550,1084363.479448381
2551,135731.47832127276
2552,132804.52147261257
2553,77694.57581757462
2554,94166.16411420678
2555,126261.09646590923
2556,105753.06569535418
2557,106846.44060029146
2558,166693.96458392747
2559,135049.360014761
2560,148160.19615210535
2561,143758.4636671785
2562,138825.57813661898
2563,157537.26783690872
2564,190668.47509078443
2565,140658.52292595623
2566,152036.20315309285
2567,133710.87407111484
2568,204883.84502338193
2569,227303.19482293818
2570,119576.76073027155
2571,195479.0300328797
2572,145955.27300991595
2573,219224.40363468055
2574,317055.3729173267
2575,134639.57133035938
2576,118916.63576765638
2577,145915.03505850048
2578,81156.14382388447
2579,65041.20345231762
2580,109268.50773846512
2581,125592.59068179592
2582,114454.95072585282
2583,278794.9354443535
2584,184438.9102035047
2585,190763.53804735985
2586,226707.97197488186
2587,197589.7932544509
2588,138930.22328135854
2589,148959.8852600824
2590,193604.10202783535
2591,219871.92810426347
2592,205130.50636816767
2593,242565.77735988417
2594,169308.5845098806
2595,190161.61150163514
2596,285265.83993429923
2597,180941.7153346716
2598,276933.3900228066
2599,331850.4476666243
2600,163518.3624353958
2601,161587.12339507704
2602,81842.31794099728
2603,91913.90839407741
2604,90229.43900809766
2605,79808.97911341664
2606,143615.436015646
2607,204803.12895864237
2608,192156.18634139432
2609,161453.1237700857
2610,114271.38807504297
2611,133771.4230219143
2612,155102.2403786289
2613,132571.43745889651
2614,126682.63485559756
2615,157162.20871969787
2616,144942.49882604546
2617,189772.2324927739
2618,216574.90661436747
2619,194796.86792859857
2620,186521.17059226506
2621,174137.2952910838
2622,181771.94635538044
2623,242909.05163941722
2624,297220.1441788601
2625,293040.5997127867
2626,172860.18750093252
2627,158067.71051020635
2628,511471.7777491397
2629,526518.6775176984
2630,369300.1885773045
2631,497880.0490714761
2632,430024.43804578105
2633,311662.74315091514
2634,438781.41934580635
2635,161555.3401866318
2636,174875.31070740137
2637,178972.0710928219
2638,268217.1756954996
2639,185398.87317904038
2640,153257.87304298635
2641,111378.13870219141
2642,188235.18112908467
2643,105077.467212041
2644,116522.94527006985
2645,111882.97219612368
2646,98415.80019307755
2647,102911.16528174885
2648,148150.20793753795
2649,152669.12966350184
2650,138688.68178708272
2651,139187.54192544348
2652,421435.6584112744
2653,252376.01274307654
2654,258181.41607256036
2655,418895.5586689921
2656,317238.2585054227
2657,344267.39136179053
2658,304968.4737291187
2659,302545.43189713295
2660,364080.05190338974
2661,360952.63734068006
2662,372790.7824926519
2663,287360.246383359
2664,265011.48432049586
2665,315060.2173916916
2666,268280.6476022887
2667,169852.34465419434
2668,177079.26651720793
2669,178451.37878639565
2670,276967.06458879914
2671,176105.4401965651
2672,190779.23394974615
2673,203450.86370864927
2674,196869.66437168032
2675,169211.8955507969
2676,185977.09852687077
2677,198313.12250234387
2678,251772.90136422083
2679,261602.08362356533
2680,288798.7759423044
2681,411733.0242400987
2682,316081.4103660052
2683,495924.22869976395
2684,300298.04404006375
2685,314703.13156134385
2686,252788.0074468225
2687,339001.21563651325
2688,211658.4713661127
2689,204538.31901038316
2690,451821.86822161684
2691,193784.128424236
2692,140405.7432775145
2693,198443.14301981113
2694,137078.3701553222
2695,190820.60854318907
2696,180373.89830608122
2697,187408.7216454989
2698,189662.44854604892
2699,177443.73396442056
2700,155393.36150521637
2701,141791.84559499437
2702,107924.40148783222
2703,121377.89587876164
2704,144273.36413627982
2705,119467.94160833709
2706,111526.42011672232
2707,116870.03408089878
2708,136086.39918444102
2709,108238.07294985035
2710,131517.2563096809
2711,276783.2867227801
2712,378652.0649034736
2713,171936.39354288546
2714,148915.6945288414
2715,170966.3897535783
2716,138050.04804637522
2717,198080.80657158213
2718,217607.56828497277
2719,154941.90537445724
2720,160957.26436649624
2721,131150.953427833
2722,153009.60430125968
2723,141948.108726845
2724,124928.82490696074
2725,127543.79624675712
2726,154373.05857420032
2727,178503.38349672497
2728,175280.36871334395
2729,152719.69625779762
2730,148099.26620910352
2731,123624.57607785914
2732,135354.4545475535
2733,161134.40172021516
2734,145470.32712877047
